year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,burned_areas_hectares
"2019","INDONESIA","ID","ACEH BARAT DAYA","ID-1112","ACEH","ID-11","14.868"
"2019","INDONESIA","ID","ACEH BESAR","ID-1108","ACEH","ID-11","189.990000000004"
"2019","INDONESIA","ID","ACEH JAYA","ID-1116","ACEH","ID-11","0"
"2019","INDONESIA","ID","ACEH SELATAN","ID-1103","ACEH","ID-11","83.1600000000007"
"2019","INDONESIA","ID","ACEH SINGKIL","ID-1102","ACEH","ID-11","0"
"2019","INDONESIA","ID","ACEH TAMIANG","ID-1114","ACEH","ID-11","0"
"2019","INDONESIA","ID","ACEH TENGAH","ID-1106","ACEH","ID-11","75.7249411764707"
"2019","INDONESIA","ID","ACEH TENGGARA","ID-1104","ACEH","ID-11","0"
"2019","INDONESIA","ID","ACEH TIMUR","ID-1105","ACEH","ID-11","232.407882352943"
"2019","INDONESIA","ID","ACEH UTARA","ID-1111","ACEH","ID-11","0"
"2019","INDONESIA","ID","AGAM","ID-1307","SUMATERA BARAT","ID-13","0"
"2019","INDONESIA","ID","ALOR","ID-5307","NUSA TENGGARA TIMUR","ID-53","17293.1435294182"
"2019","INDONESIA","ID","AMBON (KOTA)","ID-8171","MALUKU","ID-81","0"
"2019","INDONESIA","ID","ASAHAN","ID-1208","SUMATERA UTARA","ID-12","346.503529411774"
"2019","INDONESIA","ID","ASMAT","ID-9415","PAPUA","ID-94","0"
"2019","INDONESIA","ID","BADUNG","ID-5103","BALI","ID-51","0"
"2019","INDONESIA","ID","BALANGAN","ID-6311","KALIMANTAN SELATAN","ID-63","0"
"2019","INDONESIA","ID","BALIKPAPAN (KOTA)","ID-6471","KALIMANTAN TIMUR","ID-64","0"
"2019","INDONESIA","ID","BANDA ACEH (KOTA)","ID-1171","ACEH","ID-11","0"
"2019","INDONESIA","ID","BANDAR LAMPUNG (KOTA)","ID-1871","LAMPUNG","ID-18","0"
"2019","INDONESIA","ID","BANDUNG","ID-3204","JAWA BARAT","ID-32","626.589529411778"
"2019","INDONESIA","ID","BANDUNG BARAT","ID-3217","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","BANDUNG (KOTA)","ID-3273","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","BANGGAI","ID-7202","SULAWESI TENGAH","ID-72","2568.28658823526"
"2019","INDONESIA","ID","BANGGAI KEPULAUAN","ID-7201","SULAWESI TENGAH","ID-72","0"
"2019","INDONESIA","ID","BANGGAI LAUT","ID-7211","SULAWESI TENGAH","ID-72","0"
"2019","INDONESIA","ID","BANGKA","ID-1901","KEP. BANGKA BELITUNG","ID-19","1910.69576470583"
"2019","INDONESIA","ID","BANGKA BARAT","ID-1903","KEP. BANGKA BELITUNG","ID-19","1033.46082352936"
"2019","INDONESIA","ID","BANGKALAN","ID-3526","JAWA TIMUR","ID-35","100.517294117647"
"2019","INDONESIA","ID","BANGKA SELATAN","ID-1905","KEP. BANGKA BELITUNG","ID-19","925.289999999961"
"2019","INDONESIA","ID","BANGKA TENGAH","ID-1904","KEP. BANGKA BELITUNG","ID-19","569.517529411722"
"2019","INDONESIA","ID","BANGLI","ID-5106","BALI","ID-51","0"
"2019","INDONESIA","ID","BANJAR","ID-6303","KALIMANTAN SELATAN","ID-63","31873.6743529453"
"2019","INDONESIA","ID","BANJARBARU (KOTA)","ID-6372","KALIMANTAN SELATAN","ID-63","9.71999999999999"
"2019","INDONESIA","ID","BANJAR (KOTA)","ID-3279","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","BANJARMASIN (KOTA)","ID-6371","KALIMANTAN SELATAN","ID-63","0"
"2019","INDONESIA","ID","BANJARNEGARA","ID-3304","JAWA TENGAH","ID-33","0"
"2019","INDONESIA","ID","BANTAENG","ID-7303","SULAWESI SELATAN","ID-73","191.106000000006"
"2019","INDONESIA","ID","BANTUL","ID-3402","D I YOGYAKARTA","ID-34","11.97"
"2019","INDONESIA","ID","BANYUASIN","ID-1607","SUMATERA SELATAN","ID-16","10149.6772941166"
"2019","INDONESIA","ID","BANYUMAS","ID-3302","JAWA TENGAH","ID-33","203.19741176471"
"2019","INDONESIA","ID","BANYUWANGI","ID-3510","JAWA TIMUR","ID-35","8417.93505882447"
"2019","INDONESIA","ID","BARITO KUALA","ID-6304","KALIMANTAN SELATAN","ID-63","16798.2783529418"
"2019","INDONESIA","ID","BARITO SELATAN","ID-6204","KALIMANTAN TENGAH","ID-62","12630.7958823536"
"2019","INDONESIA","ID","BARITO TIMUR","ID-6212","KALIMANTAN TENGAH","ID-62","4739.76705882382"
"2019","INDONESIA","ID","BARITO UTARA","ID-6205","KALIMANTAN TENGAH","ID-62","1605.0155294117"
"2019","INDONESIA","ID","BARRU","ID-7310","SULAWESI SELATAN","ID-73","397.417058823505"
"2019","INDONESIA","ID","BATAM (KOTA)","ID-2171","KEP. RIAU","ID-21","1593.62999999961"
"2019","INDONESIA","ID","BATANG","ID-3325","JAWA TENGAH","ID-33","50.3654117647063"
"2019","INDONESIA","ID","BATANG HARI","ID-1504","JAMBI","ID-15","21130.4830588347"
"2019","INDONESIA","ID","BATU BARA","ID-1219","SUMATERA UTARA","ID-12","0"
"2019","INDONESIA","ID","BAU-BAU (KOTA)","ID-7472","SULAWESI TENGGARA","ID-74","0"
"2019","INDONESIA","ID","BEKASI","ID-3216","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","BEKASI (KOTA)","ID-3275","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","BELITUNG","ID-1902","KEP. BANGKA BELITUNG","ID-19","481.32000000001"
"2019","INDONESIA","ID","BELITUNG TIMUR","ID-1906","KEP. BANGKA BELITUNG","ID-19","525.054352941192"
"2019","INDONESIA","ID","BELU","ID-5306","NUSA TENGGARA TIMUR","ID-53","200.15964705883"
"2019","INDONESIA","ID","BENER MERIAH","ID-1117","ACEH","ID-11","0"
"2019","INDONESIA","ID","BENGKALIS","ID-1408","RIAU","ID-14","12195.1690588235"
"2019","INDONESIA","ID","BENGKAYANG","ID-6102","KALIMANTAN BARAT","ID-61","2110.59352941178"
"2019","INDONESIA","ID","BENGKULU (KOTA)","ID-1771","BENGKULU","ID-17","0"
"2019","INDONESIA","ID","BENGKULU SELATAN","ID-1701","BENGKULU","ID-17","2.78541176470588"
"2019","INDONESIA","ID","BENGKULU TENGAH","ID-1709","BENGKULU","ID-17","0"
"2019","INDONESIA","ID","BENGKULU UTARA","ID-1703","BENGKULU","ID-17","0"
"2019","INDONESIA","ID","BERAU","ID-6405","KALIMANTAN TIMUR","ID-64","11699.6657647049"
"2019","INDONESIA","ID","BIAK NUMFOR","ID-9409","PAPUA","ID-94","0"
"2019","INDONESIA","ID","BIMA","ID-5206","NUSA TENGGARA BARAT","ID-52","7101.08400000003"
"2019","INDONESIA","ID","BINJAI (KOTA)","ID-1276","SUMATERA UTARA","ID-12","0"
"2019","INDONESIA","ID","BINTAN","ID-2102","KEP. RIAU","ID-21","359.617411764713"
"2019","INDONESIA","ID","BIREUEN","ID-1110","ACEH","ID-11","0"
"2019","INDONESIA","ID","BITUNG (KOTA)","ID-7172","SULAWESI UTARA","ID-71","0"
"2019","INDONESIA","ID","BLITAR","ID-3505","JAWA TIMUR","ID-35","152.352352941178"
"2019","INDONESIA","ID","BLORA","ID-3316","JAWA TENGAH","ID-33","1106.52635294117"
"2019","INDONESIA","ID","BOALEMO","ID-7501","GORONTALO","ID-75","589.485529411776"
"2019","INDONESIA","ID","BOGOR","ID-3201","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","BOGOR (KOTA)","ID-3271","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","BOJONEGORO","ID-3522","JAWA TIMUR","ID-35","0"
"2019","INDONESIA","ID","BOLAANG MONGONDOW","ID-7101","SULAWESI UTARA","ID-71","1772.05835294113"
"2019","INDONESIA","ID","BOLAANG MONGONDOW SELATAN","ID-7110","SULAWESI UTARA","ID-71","0"
"2019","INDONESIA","ID","BOLAANG MONGONDOW TIMUR","ID-7111","SULAWESI UTARA","ID-71","0"
"2019","INDONESIA","ID","BOLAANG MONGONDOW UTARA","ID-7107","SULAWESI UTARA","ID-71","1423.69623529406"
"2019","INDONESIA","ID","BOMBANA","ID-7406","SULAWESI TENGGARA","ID-74","1275.06776470588"
"2019","INDONESIA","ID","BONDOWOSO","ID-3511","JAWA TIMUR","ID-35","905.743058823498"
"2019","INDONESIA","ID","BONE","ID-7311","SULAWESI SELATAN","ID-73","4491.8025882353"
"2019","INDONESIA","ID","BONE BOLANGO","ID-7504","GORONTALO","ID-75","0"
"2019","INDONESIA","ID","BOVEN DIGOEL","ID-9413","PAPUA","ID-94","0"
"2019","INDONESIA","ID","BOYOLALI","ID-3309","JAWA TENGAH","ID-33","64.4357647058823"
"2019","INDONESIA","ID","BREBES","ID-3329","JAWA TENGAH","ID-33","165.778588235298"
"2019","INDONESIA","ID","BULELENG","ID-5108","BALI","ID-51","0"
"2019","INDONESIA","ID","BULUKUMBA","ID-7302","SULAWESI SELATAN","ID-73","0"
"2019","INDONESIA","ID","BULUNGAN","ID-6502","KALIMANTAN UTARA","ID-65","4476.27564705835"
"2019","INDONESIA","ID","BUNGO","ID-1509","JAMBI","ID-15","256.140000000005"
"2019","INDONESIA","ID","BUOL","ID-7207","SULAWESI TENGAH","ID-72","1265.5916470588"
"2019","INDONESIA","ID","BURU","ID-8104","MALUKU","ID-81","7726.26599999911"
"2019","INDONESIA","ID","BURU SELATAN","ID-8109","MALUKU","ID-81","0"
"2019","INDONESIA","ID","BUTON","ID-7401","SULAWESI TENGGARA","ID-74","3321.76729411764"
"2019","INDONESIA","ID","BUTON SELATAN","ID-7415","SULAWESI TENGGARA","ID-74","97.6500000000024"
"2019","INDONESIA","ID","BUTON TENGAH","ID-7414","SULAWESI TENGGARA","ID-74","0"
"2019","INDONESIA","ID","BUTON UTARA","ID-7409","SULAWESI TENGGARA","ID-74","134.148705882355"
"2019","INDONESIA","ID","CIAMIS","ID-3207","JAWA BARAT","ID-32","526.678235294093"
"2019","INDONESIA","ID","CIANJUR","ID-3203","JAWA BARAT","ID-32","39.0600000000002"
"2019","INDONESIA","ID","CILACAP","ID-3301","JAWA TENGAH","ID-33","83.7825882352945"
"2019","INDONESIA","ID","CILEGON (KOTA)","ID-3672","BANTEN","ID-36","0"
"2019","INDONESIA","ID","CIREBON","ID-3209","JAWA BARAT","ID-32","1432.35282352941"
"2019","INDONESIA","ID","CIREBON (KOTA)","ID-3274","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","DAIRI","ID-1210","SUMATERA UTARA","ID-12","52.8300000000007"
"2019","INDONESIA","ID","DEIYAI","ID-9436","PAPUA","ID-94","0"
"2019","INDONESIA","ID","DELI SERDANG","ID-1212","SUMATERA UTARA","ID-12","61.9200000000011"
"2019","INDONESIA","ID","DEMAK","ID-3321","JAWA TENGAH","ID-33","0"
"2019","INDONESIA","ID","DENPASAR (KOTA)","ID-5171","BALI","ID-51","0"
"2019","INDONESIA","ID","DEPOK (KOTA)","ID-3276","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","DHARMASRAYA","ID-1311","SUMATERA BARAT","ID-13","3739.50600000112"
"2019","INDONESIA","ID","DOGIYAI","ID-9434","PAPUA","ID-94","66.9723529411777"
"2019","INDONESIA","ID","DOMPU","ID-5205","NUSA TENGGARA BARAT","ID-52","39644.2330588511"
"2019","INDONESIA","ID","DONGGALA","ID-7205","SULAWESI TENGAH","ID-72","243.630000000006"
"2019","INDONESIA","ID","DUMAI (KOTA)","ID-1473","RIAU","ID-14","392.630470588245"
"2019","INDONESIA","ID","EMPAT LAWANG","ID-1611","SUMATERA SELATAN","ID-16","28.4057647058823"
"2019","INDONESIA","ID","ENDE","ID-5311","NUSA TENGGARA TIMUR","ID-53","1185.47223529405"
"2019","INDONESIA","ID","ENREKANG","ID-7316","SULAWESI SELATAN","ID-73","110.230588235296"
"2019","INDONESIA","ID","FAKFAK","ID-9101","PAPUA BARAT","ID-91","1000.98176470587"
"2019","INDONESIA","ID","FLORES TIMUR","ID-5309","NUSA TENGGARA TIMUR","ID-53","4587.8968235293"
"2019","INDONESIA","ID","GARUT","ID-3205","JAWA BARAT","ID-32","702.440117647046"
"2019","INDONESIA","ID","GAYO LUES","ID-1113","ACEH","ID-11","0"
"2019","INDONESIA","ID","GIANYAR","ID-5104","BALI","ID-51","0"
"2019","INDONESIA","ID","GORONTALO","ID-7502","GORONTALO","ID-75","1171.8949411764"
"2019","INDONESIA","ID","GORONTALO (KOTA)","ID-7571","GORONTALO","ID-75","0"
"2019","INDONESIA","ID","GORONTALO UTARA","ID-7505","GORONTALO","ID-75","254.610000000008"
"2019","INDONESIA","ID","GOWA","ID-7306","SULAWESI SELATAN","ID-73","790.21482352943"
"2019","INDONESIA","ID","GRESIK","ID-3525","JAWA TIMUR","ID-35","0"
"2019","INDONESIA","ID","GROBOGAN","ID-3315","JAWA TENGAH","ID-33","82.0415294117649"
"2019","INDONESIA","ID","GUNUNG KIDUL","ID-3403","D I YOGYAKARTA","ID-34","17.1"
"2019","INDONESIA","ID","GUNUNG MAS","ID-6211","KALIMANTAN TENGAH","ID-62","690.746470588251"
"2019","INDONESIA","ID","GUNUNG SITOLI (KOTA)","ID-1278","SUMATERA UTARA","ID-12","0"
"2019","INDONESIA","ID","HALMAHERA BARAT","ID-8201","MALUKU UTARA","ID-82","724.949999999966"
"2019","INDONESIA","ID","HALMAHERA SELATAN","ID-8204","MALUKU UTARA","ID-82","755.877176470551"
"2019","INDONESIA","ID","HALMAHERA TENGAH","ID-8202","MALUKU UTARA","ID-82","270.900000000007"
"2019","INDONESIA","ID","HALMAHERA TIMUR","ID-8206","MALUKU UTARA","ID-82","265.94752941177"
"2019","INDONESIA","ID","HALMAHERA UTARA","ID-8205","MALUKU UTARA","ID-82","1067.58000000008"
"2019","INDONESIA","ID","HULU SUNGAI SELATAN","ID-6306","KALIMANTAN SELATAN","ID-63","27625.0147058956"
"2019","INDONESIA","ID","HULU SUNGAI TENGAH","ID-6307","KALIMANTAN SELATAN","ID-63","3439.97011764715"
"2019","INDONESIA","ID","HULU SUNGAI UTARA","ID-6308","KALIMANTAN SELATAN","ID-63","673.140705882313"
"2019","INDONESIA","ID","HUMBANG HASUNDUTAN","ID-1215","SUMATERA UTARA","ID-12","16.74"
"2019","INDONESIA","ID","INDRAGIRI HILIR","ID-1403","RIAU","ID-14","16049.5736470571"
"2019","INDONESIA","ID","INDRAGIRI HULU","ID-1402","RIAU","ID-14","19739.1119999997"
"2019","INDONESIA","ID","INDRAMAYU","ID-3212","JAWA BARAT","ID-32","323.949882352937"
"2019","INDONESIA","ID","INTAN JAYA","ID-9435","PAPUA","ID-94","0"
"2019","INDONESIA","ID","JAKARTA BARAT (KOTA)","ID-3174","DKI JAKARTA","ID-31","0"
"2019","INDONESIA","ID","JAKARTA PUSAT (KOTA)","ID-3173","DKI JAKARTA","ID-31","0"
"2019","INDONESIA","ID","JAKARTA SELATAN (KOTA)","ID-3171","DKI JAKARTA","ID-31","0"
"2019","INDONESIA","ID","JAKARTA TIMUR (KOTA)","ID-3172","DKI JAKARTA","ID-31","0"
"2019","INDONESIA","ID","JAKARTA UTARA (KOTA)","ID-3175","DKI JAKARTA","ID-31","0"
"2019","INDONESIA","ID","JAMBI (KOTA)","ID-1571","JAMBI","ID-15","0"
"2019","INDONESIA","ID","JAYAPURA","ID-9403","PAPUA","ID-94","126.090000000002"
"2019","INDONESIA","ID","JAYAPURA (KOTA)","ID-9471","PAPUA","ID-94","0"
"2019","INDONESIA","ID","JAYAWIJAYA","ID-9402","PAPUA","ID-94","223.282588235296"
"2019","INDONESIA","ID","JEMBER","ID-3509","JAWA TIMUR","ID-35","3294.94023529413"
"2019","INDONESIA","ID","JEMBRANA","ID-5101","BALI","ID-51","371.159999999976"
"2019","INDONESIA","ID","JENEPONTO","ID-7304","SULAWESI SELATAN","ID-73","1327.02035294114"
"2019","INDONESIA","ID","JEPARA","ID-3320","JAWA TENGAH","ID-33","430.108941176473"
"2019","INDONESIA","ID","JOMBANG","ID-3517","JAWA TIMUR","ID-35","139.77"
"2019","INDONESIA","ID","KAIMANA","ID-9102","PAPUA BARAT","ID-91","40.478823529412"
"2019","INDONESIA","ID","KAMPAR","ID-1406","RIAU","ID-14","650.562000000016"
"2019","INDONESIA","ID","KAPUAS","ID-6203","KALIMANTAN TENGAH","ID-62","153983.047058929"
"2019","INDONESIA","ID","KAPUAS HULU","ID-6108","KALIMANTAN BARAT","ID-61","1440.1129411765"
"2019","INDONESIA","ID","KARANGANYAR","ID-3313","JAWA TENGAH","ID-33","19.494"
"2019","INDONESIA","ID","KARANGASEM","ID-5107","BALI","ID-51","0"
"2019","INDONESIA","ID","KARAWANG","ID-3215","JAWA BARAT","ID-32","0"
"2019","INDONESIA","ID","KARIMUN","ID-2101","KEP. RIAU","ID-21","562.674352941182"
"2019","INDONESIA","ID","KARO","ID-1211","SUMATERA UTARA","ID-12","0"
"2019","INDONESIA","ID","KATINGAN","ID-6209","KALIMANTAN TENGAH","ID-62","47110.4385882744"
"2019","INDONESIA","ID","KAUR","ID-1704","BENGKULU","ID-17","0"
"2019","INDONESIA","ID","KAYONG UTARA","ID-6111","KALIMANTAN BARAT","ID-61","10116.9434117663"
"2019","INDONESIA","ID","KEBUMEN","ID-3305","JAWA TENGAH","ID-33","0"
"2019","INDONESIA","ID","KEDIRI","ID-3506","JAWA TIMUR","ID-35","93.49905882353"
"2019","INDONESIA","ID","KEEROM","ID-9420","PAPUA","ID-94","0"
"2019","INDONESIA","ID","KENDAL","ID-3324","JAWA TENGAH","ID-33","140.190000000003"
"2019","INDONESIA","ID","KENDARI (KOTA)","ID-7471","SULAWESI TENGGARA","ID-74","0"
"2019","INDONESIA","ID","KEPAHIANG","ID-1708","BENGKULU","ID-17","0"
"2019","INDONESIA","ID","KEPULAUAN ANAMBAS","ID-2105","KEP. RIAU","ID-21","0"
"2019","INDONESIA","ID","KEPULAUAN ARU","ID-8105","MALUKU","ID-81","815.053411764684"
"2019","INDONESIA","ID","KEPULAUAN MENTAWAI","ID-1301","SUMATERA BARAT","ID-13","0"
"2019","INDONESIA","ID","KEPULAUAN MERANTI","ID-1410","RIAU","ID-14","6867.46976470533"
"2019","INDONESIA","ID","KEPULAUAN SANGIHE","ID-7103","SULAWESI UTARA","ID-71","0"
"2019","INDONESIA","ID","KEPULAUAN SELAYAR","ID-7301","SULAWESI SELATAN","ID-73","0"
"2019","INDONESIA","ID","KEPULAUAN SERIBU","ID-3101","DKI JAKARTA","ID-31","0"
"2019","INDONESIA","ID","KEPULAUAN SIAU TAGULANDANG BIARO","ID-7108","SULAWESI UTARA","ID-71","0"
"2019","INDONESIA","ID","KEPULAUAN SULA","ID-8203","MALUKU UTARA","ID-82","0"
"2019","INDONESIA","ID","KEPULAUAN TIDORE (KOTA)","ID-8272","MALUKU UTARA","ID-82","0"
"2019","INDONESIA","ID","KEPULAUAN YAPEN","ID-9408","PAPUA","ID-94","0"
"2019","INDONESIA","ID","KERINCI","ID-1501","JAMBI","ID-15","0"
"2019","INDONESIA","ID","KETAPANG","ID-6106","KALIMANTAN BARAT","ID-61","113916.980823547"
"2019","INDONESIA","ID","KLATEN","ID-3310","JAWA TENGAH","ID-33","15.39"
"2019","INDONESIA","ID","KLUNGKUNG","ID-5105","BALI","ID-51","44.5500000000004"
"2019","INDONESIA","ID","KOLAKA","ID-7404","SULAWESI TENGGARA","ID-74","1355.78082352942"
"2019","INDONESIA","ID","KOLAKA TIMUR","ID-7411","SULAWESI TENGGARA","ID-74","158.169176470592"
"2019","INDONESIA","ID","KOLAKA UTARA","ID-7408","SULAWESI TENGGARA","ID-74","0"
"2019","INDONESIA","ID","KONAWE","ID-7403","SULAWESI TENGGARA","ID-74","3091.23776470595"
"2019","INDONESIA","ID","KONAWE KEPULAUAN","ID-7412","SULAWESI TENGGARA","ID-74","65.9661176470592"
"2019","INDONESIA","ID","KONAWE SELATAN","ID-7405","SULAWESI TENGGARA","ID-74","5193.42211764762"
"2019","INDONESIA","ID","KONAWE UTARA","ID-7410","SULAWESI TENGGARA","ID-74","250.462588235301"
"2019","INDONESIA","ID","KOTABARU","ID-6302","KALIMANTAN SELATAN","ID-63","10324.3838823568"
"2019","INDONESIA","ID","KOTAMOBAGU (KOTA)","ID-7174","SULAWESI UTARA","ID-71","0"
"2019","INDONESIA","ID","KOTAWARINGIN BARAT","ID-6201","KALIMANTAN TENGAH","ID-62","45556.0680000165"
"2019","INDONESIA","ID","KOTAWARINGIN TIMUR","ID-6202","KALIMANTAN TENGAH","ID-62","45115.0492941252"
"2019","INDONESIA","ID","KUANTAN SINGINGI","ID-1401","RIAU","ID-14","12474.7870588238"
"2019","INDONESIA","ID","KUBU RAYA","ID-6112","KALIMANTAN BARAT","ID-61","10239.3112941164"
"2019","INDONESIA","ID","KUDUS","ID-3319","JAWA TENGAH","ID-33","82.6627058823547"
"2019","INDONESIA","ID","KULON PROGO","ID-3401","D I YOGYAKARTA","ID-34","0"
"2019","INDONESIA","ID","KUNINGAN","ID-3208","JAWA BARAT","ID-32","1465.43576470595"
"2019","INDONESIA","ID","KUPANG","ID-5303","NUSA TENGGARA TIMUR","ID-53","11979.8089411748"
"2019","INDONESIA","ID","KUPANG (KOTA)","ID-5371","NUSA TENGGARA TIMUR","ID-53","0"
"2019","INDONESIA","ID","KUTAI BARAT","ID-6402","KALIMANTAN TIMUR","ID-64","26210.7120000015"
"2019","INDONESIA","ID","KUTAI KARTANEGARA","ID-6403","KALIMANTAN TIMUR","ID-64","26907.4634117706"
"2019","INDONESIA","ID","KUTAI TIMUR","ID-6404","KALIMANTAN TIMUR","ID-64","7985.42752941041"
"2019","INDONESIA","ID","LABUHAN BATU","ID-1207","SUMATERA UTARA","ID-12","1884.49799999992"
"2019","INDONESIA","ID","LABUHAN BATU SELATAN","ID-1222","SUMATERA UTARA","ID-12","1382.57011764686"
"2019","INDONESIA","ID","LABUHAN BATU UTARA","ID-1223","SUMATERA UTARA","ID-12","2.86694117647059"
"2019","INDONESIA","ID","LAHAT","ID-1604","SUMATERA SELATAN","ID-16","3227.61035294206"
"2019","INDONESIA","ID","LAMANDAU","ID-6207","KALIMANTAN TENGAH","ID-62","35.1"
"2019","INDONESIA","ID","LAMONGAN","ID-3524","JAWA TIMUR","ID-35","0.373411764705882"
"2019","INDONESIA","ID","LAMPUNG BARAT","ID-1801","LAMPUNG","ID-18","0"
"2019","INDONESIA","ID","LAMPUNG SELATAN","ID-1803","LAMPUNG","ID-18","0"
"2019","INDONESIA","ID","LAMPUNG TENGAH","ID-1805","LAMPUNG","ID-18","2024.71835294114"
"2019","INDONESIA","ID","LAMPUNG TIMUR","ID-1804","LAMPUNG","ID-18","5647.89705882281"
"2019","INDONESIA","ID","LAMPUNG UTARA","ID-1806","LAMPUNG","ID-18","453.008117647069"
"2019","INDONESIA","ID","LANDAK","ID-6103","KALIMANTAN BARAT","ID-61","3341.45435294116"
"2019","INDONESIA","ID","LANGKAT","ID-1213","SUMATERA UTARA","ID-12","0"
"2019","INDONESIA","ID","LANGSA (KOTA)","ID-1173","ACEH","ID-11","0"
"2019","INDONESIA","ID","LANNY JAYA","ID-9430","PAPUA","ID-94","63.6278823529412"
"2019","INDONESIA","ID","LEBAK","ID-3602","BANTEN","ID-36","0"
"2019","INDONESIA","ID","LEBONG","ID-1707","BENGKULU","ID-17","0"
"2019","INDONESIA","ID","LEMBATA","ID-5308","NUSA TENGGARA TIMUR","ID-53","3734.17270588248"
"2019","INDONESIA","ID","LHOKSEUMAWE (KOTA)","ID-1174","ACEH","ID-11","0"
"2019","INDONESIA","ID","LIMAPULUHKOTA","ID-1308","SUMATERA BARAT","ID-13","13.625294117647"
"2019","INDONESIA","ID","LINGGA","ID-2104","KEP. RIAU","ID-21","216.989294117652"
"2019","INDONESIA","ID","LOMBOK BARAT","ID-5201","NUSA TENGGARA BARAT","ID-52","23.76"
"2019","INDONESIA","ID","LOMBOK TENGAH","ID-5202","NUSA TENGGARA BARAT","ID-52","96.7464705882361"
"2019","INDONESIA","ID","LOMBOK TIMUR","ID-5203","NUSA TENGGARA BARAT","ID-52","1932.62117647047"
"2019","INDONESIA","ID","LUBUK LINGGAU (KOTA)","ID-1674","SUMATERA SELATAN","ID-16","0"
"2019","INDONESIA","ID","LUMAJANG","ID-3508","JAWA TIMUR","ID-35","1454.10705882349"
"2019","INDONESIA","ID","LUWU","ID-7317","SULAWESI SELATAN","ID-73","103.230000000003"
"2019","INDONESIA","ID","LUWU TIMUR","ID-7325","SULAWESI SELATAN","ID-73","402.839647058808"
"2019","INDONESIA","ID","LUWU UTARA","ID-7322","SULAWESI SELATAN","ID-73","847.74247058824"
"2019","INDONESIA","ID","MADIUN","ID-3519","JAWA TIMUR","ID-35","258.353647058828"
"2019","INDONESIA","ID","MAGELANG","ID-3308","JAWA TENGAH","ID-33","764.964705882357"
"2019","INDONESIA","ID","MAGETAN","ID-3520","JAWA TIMUR","ID-35","405.45282352942"
"2019","INDONESIA","ID","MAHAKAM ULU","ID-6411","KALIMANTAN TIMUR","ID-64","638.404235294113"
"2019","INDONESIA","ID","MAJALENGKA","ID-3210","JAWA BARAT","ID-32","2438.00752941182"
"2019","INDONESIA","ID","MAJENE","ID-7601","SULAWESI BARAT","ID-76","0"
"2019","INDONESIA","ID","MAKASSAR (KOTA)","ID-7371","SULAWESI SELATAN","ID-73","0"
"2019","INDONESIA","ID","MALAKA","ID-5321","NUSA TENGGARA TIMUR","ID-53","0"
"2019","INDONESIA","ID","MALANG","ID-3507","JAWA TIMUR","ID-35","2611.69976470555"
"2019","INDONESIA","ID","MALANG (KOTA)","ID-3573","JAWA TIMUR","ID-35","0"
"2019","INDONESIA","ID","MALINAU","ID-6501","KALIMANTAN UTARA","ID-65","105.734823529412"
"2019","INDONESIA","ID","MALUKU BARAT DAYA","ID-8108","MALUKU","ID-81","7196.02482352924"
"2019","INDONESIA","ID","MALUKU TENGAH","ID-8103","MALUKU","ID-81","3129.58976470535"
"2019","INDONESIA","ID","MALUKU TENGGARA","ID-8102","MALUKU","ID-81","0"
"2019","INDONESIA","ID","MALUKU TENGGARA BARAT","ID-8101","MALUKU","ID-81","5258.1254117642"
"2019","INDONESIA","ID","MAMASA","ID-7603","SULAWESI BARAT","ID-76","590.92552941178"
"2019","INDONESIA","ID","MAMBERAMO RAYA","ID-9428","PAPUA","ID-94","0"
"2019","INDONESIA","ID","MAMBERAMO TENGAH","ID-9431","PAPUA","ID-94","0"
"2019","INDONESIA","ID","MAMUJU","ID-7604","SULAWESI BARAT","ID-76","12.4641176470588"
"2019","INDONESIA","ID","MAMUJU TENGAH","ID-7606","SULAWESI BARAT","ID-76","0"
"2019","INDONESIA","ID","MAMUJU UTARA","ID-7605","SULAWESI BARAT","ID-76","0"
"2019","INDONESIA","ID","MANADO (KOTA)","ID-7171","SULAWESI UTARA","ID-71","0"
"2019","INDONESIA","ID","MANDAILING NATAL","ID-1202","SUMATERA UTARA","ID-12","33.083294117647"
"2019","INDONESIA","ID","MANGGARAI","ID-5313","NUSA TENGGARA TIMUR","ID-53","480.509999999993"
"2019","INDONESIA","ID","MANGGARAI BARAT","ID-5315","NUSA TENGGARA TIMUR","ID-53","340.089176470573"
"2019","INDONESIA","ID","MANGGARAI TIMUR","ID-5319","NUSA TENGGARA TIMUR","ID-53","0"
"2019","INDONESIA","ID","MANOKWARI","ID-9105","PAPUA BARAT","ID-91","356.219999999981"
"2019","INDONESIA","ID","MANOKWARI SELATAN","ID-9111","PAPUA BARAT","ID-91","0"
"2019","INDONESIA","ID","MAPPI","ID-9414","PAPUA","ID-94","157.590000000003"
