year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,natural_forest_area_hectares
"2003","INDONESIA","ID","LOMBOK BARAT","ID-5201","NUSA TENGGARA BARAT","ID-52","32972.6092941348"
"2003","INDONESIA","ID","LOMBOK TENGAH","ID-5202","NUSA TENGGARA BARAT","ID-52","12400.8105882422"
"2003","INDONESIA","ID","LOMBOK TIMUR","ID-5203","NUSA TENGGARA BARAT","ID-52","27234.4051764776"
"2003","INDONESIA","ID","LUBUK LINGGAU (KOTA)","ID-1674","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","LUMAJANG","ID-3508","JAWA TIMUR","ID-35","5399.74552941131"
"2003","INDONESIA","ID","LUWU","ID-7317","SULAWESI SELATAN","ID-73","159058.431176608"
"2003","INDONESIA","ID","LUWU TIMUR","ID-7325","SULAWESI SELATAN","ID-73","159038.294470546"
"2003","INDONESIA","ID","LUWU UTARA","ID-7322","SULAWESI SELATAN","ID-73","328270.067999209"
"2003","INDONESIA","ID","MADIUN","ID-3519","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MAGELANG","ID-3308","JAWA TENGAH","ID-33","4.94964705882352"
"2003","INDONESIA","ID","MAGETAN","ID-3520","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MAHAKAM ULU","ID-6411","KALIMANTAN TIMUR","ID-64","403174.168232683"
"2003","INDONESIA","ID","MAJALENGKA","ID-3210","JAWA BARAT","ID-32","2699.8461176471"
"2003","INDONESIA","ID","MAJENE","ID-7601","SULAWESI BARAT","ID-76","120235.984235414"
"2003","INDONESIA","ID","MAKASSAR (KOTA)","ID-7371","SULAWESI SELATAN","ID-73","21.87"
"2003","INDONESIA","ID","MALAKA","ID-5321","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","MALANG","ID-3507","JAWA TIMUR","ID-35","46965.093176496"
"2003","INDONESIA","ID","MALANG (KOTA)","ID-3573","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MALINAU","ID-6501","KALIMANTAN UTARA","ID-65","2865960.37338388"
"2003","INDONESIA","ID","MALUKU BARAT DAYA","ID-8108","MALUKU","ID-81","184674.659647269"
"2003","INDONESIA","ID","MALUKU TENGAH","ID-8103","MALUKU","ID-81","988643.272582486"
"2003","INDONESIA","ID","MALUKU TENGGARA","ID-8102","MALUKU","ID-81","26780.6756470745"
"2003","INDONESIA","ID","MALUKU TENGGARA BARAT","ID-8101","MALUKU","ID-81","238962.039176494"
"2003","INDONESIA","ID","MAMASA","ID-7603","SULAWESI BARAT","ID-76","171410.73705901"
"2003","INDONESIA","ID","MAMBERAMO RAYA","ID-9428","PAPUA","ID-94","827047.259987784"
"2003","INDONESIA","ID","MAMBERAMO TENGAH","ID-9431","PAPUA","ID-94","67198.8935295036"
"2003","INDONESIA","ID","MAMUJU","ID-7604","SULAWESI BARAT","ID-76","31678.2035294184"
"2003","INDONESIA","ID","MAMUJU TENGAH","ID-7606","SULAWESI BARAT","ID-76","2917.16152941191"
"2003","INDONESIA","ID","MAMUJU UTARA","ID-7605","SULAWESI BARAT","ID-76","13554.7683529522"
"2003","INDONESIA","ID","MANADO (KOTA)","ID-7171","SULAWESI UTARA","ID-71","514.803176470526"
"2003","INDONESIA","ID","MANDAILING NATAL","ID-1202","SUMATERA UTARA","ID-12","691133.290587217"
"2003","INDONESIA","ID","MANGGARAI","ID-5313","NUSA TENGGARA TIMUR","ID-53","41539.1170588319"
"2003","INDONESIA","ID","MANGGARAI BARAT","ID-5315","NUSA TENGGARA TIMUR","ID-53","21073.25364706"
"2003","INDONESIA","ID","MANGGARAI TIMUR","ID-5319","NUSA TENGGARA TIMUR","ID-53","8411.56517646878"
"2003","INDONESIA","ID","MANOKWARI","ID-9105","PAPUA BARAT","ID-91","722897.853881399"
"2003","INDONESIA","ID","MANOKWARI SELATAN","ID-9111","PAPUA BARAT","ID-91","78503.3170588969"
"2003","INDONESIA","ID","MAPPI","ID-9414","PAPUA","ID-94","1325353.66658417"
"2003","INDONESIA","ID","MAROS","ID-7308","SULAWESI SELATAN","ID-73","23234.0640000077"
"2003","INDONESIA","ID","MAYBRAT","ID-9110","PAPUA BARAT","ID-91","110364.436235409"
"2003","INDONESIA","ID","MEDAN (KOTA)","ID-1275","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","MELAWI","ID-6110","KALIMANTAN BARAT","ID-61","462906.120350194"
"2003","INDONESIA","ID","MEMPAWAH","ID-6104","KALIMANTAN BARAT","ID-61","55724.8602353443"
"2003","INDONESIA","ID","MERANGIN","ID-1502","JAMBI","ID-15","573238.014353399"
"2003","INDONESIA","ID","MERAUKE","ID-9401","PAPUA","ID-94","2951053.62916914"
"2003","INDONESIA","ID","MESUJI","ID-1811","LAMPUNG","ID-18","0"
"2003","INDONESIA","ID","MIMIKA","ID-9412","PAPUA","ID-94","1865388.72528278"
"2003","INDONESIA","ID","MINAHASA","ID-7102","SULAWESI UTARA","ID-71","17083.3411764695"
"2003","INDONESIA","ID","MINAHASA SELATAN","ID-7105","SULAWESI UTARA","ID-71","31312.2596470783"
"2003","INDONESIA","ID","MINAHASA TENGGARA","ID-7109","SULAWESI UTARA","ID-71","1632.55729411748"
"2003","INDONESIA","ID","MINAHASA UTARA","ID-7106","SULAWESI UTARA","ID-71","14493.3850588257"
"2003","INDONESIA","ID","MOJOKERTO","ID-3516","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","MOROTAI","ID-8207","MALUKU UTARA","ID-82","172195.733999861"
"2003","INDONESIA","ID","MOROWALI","ID-7203","SULAWESI TENGAH","ID-72","850685.087292486"
"2003","INDONESIA","ID","MOROWALI UTARA","ID-7212","SULAWESI TENGAH","ID-72","95195.7610589056"
"2003","INDONESIA","ID","MUARA ENIM","ID-1603","SUMATERA SELATAN","ID-16","134355.121058972"
"2003","INDONESIA","ID","MUARO JAMBI","ID-1505","JAMBI","ID-15","458039.615645346"
"2003","INDONESIA","ID","MUKO-MUKO","ID-1706","BENGKULU","ID-17","64107.3271765403"
"2003","INDONESIA","ID","MUNA","ID-7402","SULAWESI TENGGARA","ID-74","111782.683411845"
"2003","INDONESIA","ID","MUNA BARAT","ID-7413","SULAWESI TENGGARA","ID-74","5549.46635294011"
"2003","INDONESIA","ID","MURUNG RAYA","ID-6213","KALIMANTAN TENGAH","ID-62","1719020.52244768"
"2003","INDONESIA","ID","MUSI BANYUASIN","ID-1606","SUMATERA SELATAN","ID-16","33337.0348235373"
"2003","INDONESIA","ID","MUSI RAWAS","ID-1605","SUMATERA SELATAN","ID-16","203262.584823617"
"2003","INDONESIA","ID","MUSI RAWAS UTARA","ID-1613","SUMATERA SELATAN","ID-16","9163.87094118392"
"2003","INDONESIA","ID","NABIRE","ID-9404","PAPUA","ID-94","1256238.3988167"
"2003","INDONESIA","ID","NAGAN RAYA","ID-1115","ACEH","ID-11","22241.8507058865"
"2003","INDONESIA","ID","NAGEKEO","ID-5318","NUSA TENGGARA TIMUR","ID-53","3.06"
"2003","INDONESIA","ID","NATUNA","ID-2103","KEP. RIAU","ID-21","0"
"2003","INDONESIA","ID","NDUGA","ID-9429","PAPUA","ID-94","278483.796705817"
"2003","INDONESIA","ID","NGADA","ID-5312","NUSA TENGGARA TIMUR","ID-53","17339.8729411753"
"2003","INDONESIA","ID","NGANJUK","ID-3518","JAWA TIMUR","ID-35","8.01"
"2003","INDONESIA","ID","NGAWI","ID-3521","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","NIAS","ID-1201","SUMATERA UTARA","ID-12","8436.51529412199"
"2003","INDONESIA","ID","NIAS BARAT","ID-1225","SUMATERA UTARA","ID-12","37.4403529411764"
"2003","INDONESIA","ID","NIAS SELATAN","ID-1214","SUMATERA UTARA","ID-12","108477.123882462"
"2003","INDONESIA","ID","NIAS UTARA","ID-1224","SUMATERA UTARA","ID-12","10903.1985882352"
"2003","INDONESIA","ID","NUNUKAN","ID-6504","KALIMANTAN UTARA","ID-65","554175.380822694"
"2003","INDONESIA","ID","OGAN ILIR","ID-1610","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","OGAN KOMERING ILIR","ID-1602","SUMATERA SELATAN","ID-16","43668.4641176769"
"2003","INDONESIA","ID","OGAN KOMERING ULU","ID-1601","SUMATERA SELATAN","ID-16","106358.240823625"
"2003","INDONESIA","ID","OGAN KOMERING ULU SELATAN","ID-1608","SUMATERA SELATAN","ID-16","125988.757411864"
"2003","INDONESIA","ID","OGAN KOMERING ULU TIMUR","ID-1609","SUMATERA SELATAN","ID-16","524.68199999994"
"2003","INDONESIA","ID","PACITAN","ID-3501","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PADANG (KOTA)","ID-1371","SUMATERA BARAT","ID-13","1982.37847058834"
"2003","INDONESIA","ID","PADANG LAWAS","ID-1221","SUMATERA UTARA","ID-12","96393.2378824512"
"2003","INDONESIA","ID","PADANG LAWAS UTARA","ID-1220","SUMATERA UTARA","ID-12","35541.5336470787"
"2003","INDONESIA","ID","PADANG PARIAMAN","ID-1306","SUMATERA BARAT","ID-13","21492.5195294161"
"2003","INDONESIA","ID","PADANG SIDEMPUAN (KOTA)","ID-1277","SUMATERA UTARA","ID-12","40.7107058823532"
"2003","INDONESIA","ID","PAKPAK BHARAT","ID-1216","SUMATERA UTARA","ID-12","5183.58352941311"
"2003","INDONESIA","ID","PALANGKA RAYA (KOTA)","ID-6271","KALIMANTAN TENGAH","ID-62","22346.6304706101"
"2003","INDONESIA","ID","PALEMBANG (KOTA)","ID-1671","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","PALOPO (KOTA)","ID-7373","SULAWESI SELATAN","ID-73","0"
"2003","INDONESIA","ID","PALU (KOTA)","ID-7271","SULAWESI TENGAH","ID-72","0"
"2003","INDONESIA","ID","PAMEKASAN","ID-3528","JAWA TIMUR","ID-35","76.0383529411769"
"2003","INDONESIA","ID","PANDEGLANG","ID-3601","BANTEN","ID-36","57776.6442353439"
"2003","INDONESIA","ID","PANGANDARAN","ID-3218","JAWA BARAT","ID-32","429.129882352903"
"2003","INDONESIA","ID","PANGKAJENE KEPULAUAN","ID-7309","SULAWESI SELATAN","ID-73","3602.98270588366"
"2003","INDONESIA","ID","PANGKAL PINANG (KOTA)","ID-1971","KEP. BANGKA BELITUNG","ID-19","0.181764705882353"
"2003","INDONESIA","ID","PANIAI","ID-9410","PAPUA","ID-94","974518.708937572"
"2003","INDONESIA","ID","PARIAMAN (KOTA)","ID-1377","SUMATERA BARAT","ID-13","0"
"2003","INDONESIA","ID","PARIGI MOUTONG","ID-7208","SULAWESI TENGAH","ID-72","67549.1932941911"
"2003","INDONESIA","ID","PASAMAN","ID-1309","SUMATERA BARAT","ID-13","77743.7883530211"
"2003","INDONESIA","ID","PASAMAN BARAT","ID-1312","SUMATERA BARAT","ID-13","10699.377529413"
"2003","INDONESIA","ID","PASER","ID-6401","KALIMANTAN TIMUR","ID-64","373111.117764648"
"2003","INDONESIA","ID","PASURUAN","ID-3514","JAWA TIMUR","ID-35","2208.07164705838"
"2003","INDONESIA","ID","PASURUAN (KOTA)","ID-3575","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PATI","ID-3318","JAWA TENGAH","ID-33","2.91811764705882"
"2003","INDONESIA","ID","PEGUNUNGAN ARFAK","ID-9112","PAPUA BARAT","ID-91","15537.4969411902"
"2003","INDONESIA","ID","PEGUNUNGAN BINTANG","ID-9417","PAPUA","ID-94","997399.843763411"
"2003","INDONESIA","ID","PEKALONGAN","ID-3326","JAWA TENGAH","ID-33","5065.839882352"
"2003","INDONESIA","ID","PEKANBARU (KOTA)","ID-1471","RIAU","ID-14","1.92811764705882"
"2003","INDONESIA","ID","PELALAWAN","ID-1404","RIAU","ID-14","335304.609881593"
"2003","INDONESIA","ID","PEMALANG","ID-3327","JAWA TENGAH","ID-33","1570.38282352905"
"2003","INDONESIA","ID","PEMATANG SIANTAR (KOTA)","ID-1273","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","PENAJAM PASER UTARA","ID-6409","KALIMANTAN TIMUR","ID-64","27634.7530588402"
"2003","INDONESIA","ID","PENUKAL ABAB LEMATANG ILIR","ID-1612","SUMATERA SELATAN","ID-16","0"
"2003","INDONESIA","ID","PESAWARAN","ID-1809","LAMPUNG","ID-18","2108.30047058832"
"2003","INDONESIA","ID","PESISIR BARAT","ID-1813","LAMPUNG","ID-18","1278.51317647051"
"2003","INDONESIA","ID","PESISIR SELATAN","ID-1302","SUMATERA BARAT","ID-13","664148.416941122"
"2003","INDONESIA","ID","PIDIE","ID-1109","ACEH","ID-11","170468.763529616"
"2003","INDONESIA","ID","PIDIE JAYA","ID-1118","ACEH","ID-11","1676.61141176476"
"2003","INDONESIA","ID","PINRANG","ID-7315","SULAWESI SELATAN","ID-73","39778.2391764948"
"2003","INDONESIA","ID","POHUWATO","ID-7503","GORONTALO","ID-75","64105.4145882923"
"2003","INDONESIA","ID","POLEWALI MANDAR","ID-7602","SULAWESI BARAT","ID-76","23983.6129411888"
"2003","INDONESIA","ID","PONOROGO","ID-3502","JAWA TIMUR","ID-35","1.98"
"2003","INDONESIA","ID","PONTIANAK (KOTA)","ID-6171","KALIMANTAN BARAT","ID-61","231.622235294124"
"2003","INDONESIA","ID","POSO","ID-7204","SULAWESI TENGAH","ID-72","1379496.0723484"
"2003","INDONESIA","ID","PRABUMULIH (KOTA)","ID-1672","SUMATERA SELATAN","ID-16","11.8687058823529"
"2003","INDONESIA","ID","PRINGSEWU","ID-1810","LAMPUNG","ID-18","0"
"2003","INDONESIA","ID","PROBOLINGGO","ID-3513","JAWA TIMUR","ID-35","172.978235294122"
"2003","INDONESIA","ID","PROBOLINGGO (KOTA)","ID-3574","JAWA TIMUR","ID-35","0"
"2003","INDONESIA","ID","PULANG PISAU","ID-6210","KALIMANTAN TENGAH","ID-62","45554.1861176666"
"2003","INDONESIA","ID","PULAU TALIABU","ID-8208","MALUKU UTARA","ID-82","206418.373412018"
"2003","INDONESIA","ID","PUNCAK","ID-9433","PAPUA","ID-94","369527.273294226"
"2003","INDONESIA","ID","PUNCAK JAYA","ID-9411","PAPUA","ID-94","1449954.9695196"
"2003","INDONESIA","ID","PURBALINGGA","ID-3303","JAWA TENGAH","ID-33","12934.7647058832"
"2003","INDONESIA","ID","PURWAKARTA","ID-3214","JAWA BARAT","ID-32","2248.84199999977"
"2003","INDONESIA","ID","PURWOREJO","ID-3306","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","RAJA AMPAT","ID-9108","PAPUA BARAT","ID-91","624585.787411482"
"2003","INDONESIA","ID","REJANG LEBONG","ID-1702","BENGKULU","ID-17","15851.6269411836"
"2003","INDONESIA","ID","REMBANG","ID-3317","JAWA TENGAH","ID-33","482.362588235306"
"2003","INDONESIA","ID","ROKAN HILIR","ID-1409","RIAU","ID-14","348908.265176048"
"2003","INDONESIA","ID","ROKAN HULU","ID-1407","RIAU","ID-14","155803.423058954"
"2003","INDONESIA","ID","ROTE NDAO","ID-5314","NUSA TENGGARA TIMUR","ID-53","1253.70776470589"
"2003","INDONESIA","ID","SABANG (KOTA)","ID-1172","ACEH","ID-11","3378.92258823439"
"2003","INDONESIA","ID","SABU RAIJUA","ID-5320","NUSA TENGGARA TIMUR","ID-53","83.8782352941178"
"2003","INDONESIA","ID","SALATIGA (KOTA)","ID-3373","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SAMARINDA (KOTA)","ID-6472","KALIMANTAN TIMUR","ID-64","0.679058823529412"
"2003","INDONESIA","ID","SAMBAS","ID-6101","KALIMANTAN BARAT","ID-61","257883.656823746"
"2003","INDONESIA","ID","SAMOSIR","ID-1217","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","SAMPANG","ID-3527","JAWA TIMUR","ID-35","27.18"
"2003","INDONESIA","ID","SANGGAU","ID-6105","KALIMANTAN BARAT","ID-61","483645.320471123"
"2003","INDONESIA","ID","SARMI","ID-9419","PAPUA","ID-94","1391659.63304185"
"2003","INDONESIA","ID","SAROLANGUN","ID-1503","JAMBI","ID-15","319066.203882392"
"2003","INDONESIA","ID","SAWAHLUNTO (KOTA)","ID-1373","SUMATERA BARAT","ID-13","52.2480000000007"
"2003","INDONESIA","ID","SEKADAU","ID-6109","KALIMANTAN BARAT","ID-61","2812.44141176477"
"2003","INDONESIA","ID","SELUMA","ID-1705","BENGKULU","ID-17","7624.58435293964"
"2003","INDONESIA","ID","SEMARANG","ID-3322","JAWA TENGAH","ID-33","2956.89635294088"
"2003","INDONESIA","ID","SEMARANG (KOTA)","ID-3374","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SERAM BAGIAN BARAT","ID-8106","MALUKU","ID-81","104977.61823541"
"2003","INDONESIA","ID","SERAM BAGIAN TIMUR","ID-8107","MALUKU","ID-81","364584.256940185"
"2003","INDONESIA","ID","SERANG","ID-3604","BANTEN","ID-36","2252.8125882353"
"2003","INDONESIA","ID","SERANG (KOTA)","ID-3673","BANTEN","ID-36","0"
"2003","INDONESIA","ID","SERDANG BEDAGAI","ID-1218","SUMATERA UTARA","ID-12","610.298470588248"
"2003","INDONESIA","ID","SERUYAN","ID-6208","KALIMANTAN TENGAH","ID-62","172218.236823626"
"2003","INDONESIA","ID","SIAK","ID-1405","RIAU","ID-14","348852.038823507"
"2003","INDONESIA","ID","SIBOLGA (KOTA)","ID-1271","SUMATERA UTARA","ID-12","43.7530588235298"
"2003","INDONESIA","ID","SIDENRENG RAPPANG","ID-7314","SULAWESI SELATAN","ID-73","41209.6087059165"
"2003","INDONESIA","ID","SIDOARJO","ID-3515","JAWA TIMUR","ID-35","46.092"
"2003","INDONESIA","ID","SIGI","ID-7210","SULAWESI TENGAH","ID-72","202671.781764236"
"2003","INDONESIA","ID","SIJUNJUNG","ID-1304","SUMATERA BARAT","ID-13","369745.228587267"
"2003","INDONESIA","ID","SIKKA","ID-5310","NUSA TENGGARA TIMUR","ID-53","8904.36670588098"
"2003","INDONESIA","ID","SIMALUNGUN","ID-1209","SUMATERA UTARA","ID-12","64463.044588273"
"2003","INDONESIA","ID","SIMEULUE","ID-1101","ACEH","ID-11","109503.771529516"
"2003","INDONESIA","ID","SINGKAWANG (KOTA)","ID-6172","KALIMANTAN BARAT","ID-61","3747.79376470774"
"2003","INDONESIA","ID","SINJAI","ID-7307","SULAWESI SELATAN","ID-73","12.69"
"2003","INDONESIA","ID","SINTANG","ID-6107","KALIMANTAN BARAT","ID-61","3284987.27855479"
"2003","INDONESIA","ID","SITUBONDO","ID-3512","JAWA TIMUR","ID-35","9067.75941176552"
"2003","INDONESIA","ID","SLEMAN","ID-3404","D I YOGYAKARTA","ID-34","1.8"
"2003","INDONESIA","ID","SOLOK","ID-1303","SUMATERA BARAT","ID-13","333255.146470388"
"2003","INDONESIA","ID","SOLOK SELATAN","ID-1310","SUMATERA BARAT","ID-13","120330.379764826"
"2003","INDONESIA","ID","SOPPENG","ID-7312","SULAWESI SELATAN","ID-73","340.520823529421"
"2003","INDONESIA","ID","SORONG","ID-9107","PAPUA BARAT","ID-91","741980.037177259"
"2003","INDONESIA","ID","SORONG (KOTA)","ID-9171","PAPUA BARAT","ID-91","8419.99976470504"
"2003","INDONESIA","ID","SORONG SELATAN","ID-9106","PAPUA BARAT","ID-91","753263.145881896"
"2003","INDONESIA","ID","SRAGEN","ID-3314","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SUBANG","ID-3213","JAWA BARAT","ID-32","5855.23164705828"
"2003","INDONESIA","ID","SUBULUSSALAM (KOTA)","ID-1175","ACEH","ID-11","25613.0407058853"
"2003","INDONESIA","ID","SUKABUMI","ID-3202","JAWA BARAT","ID-32","17080.1385882381"
"2003","INDONESIA","ID","SUKABUMI (KOTA)","ID-3272","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","SUKAMARA","ID-6206","KALIMANTAN TENGAH","ID-62","30279.9518823681"
"2003","INDONESIA","ID","SUKOHARJO","ID-3311","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","SUMBA BARAT","ID-5301","NUSA TENGGARA TIMUR","ID-53","12267.7252941213"
"2003","INDONESIA","ID","SUMBA BARAT DAYA","ID-5317","NUSA TENGGARA TIMUR","ID-53","1559.74199999996"
"2003","INDONESIA","ID","SUMBA TENGAH","ID-5316","NUSA TENGGARA TIMUR","ID-53","3612.99352941122"
"2003","INDONESIA","ID","SUMBA TIMUR","ID-5302","NUSA TENGGARA TIMUR","ID-53","43066.097294134"
"2003","INDONESIA","ID","SUMBAWA","ID-5204","NUSA TENGGARA BARAT","ID-52","319789.050706226"
"2003","INDONESIA","ID","SUMBAWA BARAT","ID-5207","NUSA TENGGARA BARAT","ID-52","11973.3412941275"
"2003","INDONESIA","ID","SUMEDANG","ID-3211","JAWA BARAT","ID-32","5501.33858823528"
"2003","INDONESIA","ID","SUMENEP","ID-3529","JAWA TIMUR","ID-35","24.0776470588235"
"2003","INDONESIA","ID","SUNGAI PENUH (KOTA)","ID-1572","JAMBI","ID-15","0"
"2003","INDONESIA","ID","SUPIORI","ID-9427","PAPUA","ID-94","36326.3862353354"
"2003","INDONESIA","ID","SURABAYA (KOTA)","ID-3578","JAWA TIMUR","ID-35","7.8815294117647"
"2003","INDONESIA","ID","TABALONG","ID-6309","KALIMANTAN SELATAN","ID-63","231720.133411424"
"2003","INDONESIA","ID","TABANAN","ID-5102","BALI","ID-51","9525.25447058889"
"2003","INDONESIA","ID","TAKALAR","ID-7305","SULAWESI SELATAN","ID-73","1944.05329411769"
"2003","INDONESIA","ID","TAMBRAUW","ID-9109","PAPUA BARAT","ID-91","551561.696117476"
"2003","INDONESIA","ID","TANAH BUMBU","ID-6310","KALIMANTAN SELATAN","ID-63","11650.6055294131"
"2003","INDONESIA","ID","TANAH DATAR","ID-1305","SUMATERA BARAT","ID-13","49843.0101176664"
"2003","INDONESIA","ID","TANAH LAUT","ID-6301","KALIMANTAN SELATAN","ID-63","129462.671294252"
"2003","INDONESIA","ID","TANA TIDUNG","ID-6503","KALIMANTAN UTARA","ID-65","194657.445882534"
"2003","INDONESIA","ID","TANA TORAJA","ID-7318","SULAWESI SELATAN","ID-73","231694.990941453"
"2003","INDONESIA","ID","TANGERANG","ID-3603","BANTEN","ID-36","3.96"
"2003","INDONESIA","ID","TANGERANG (KOTA)","ID-3671","BANTEN","ID-36","0"
"2003","INDONESIA","ID","TANGERANG SELATAN (KOTA)","ID-3674","BANTEN","ID-36","0"
"2003","INDONESIA","ID","TANGGAMUS","ID-1802","LAMPUNG","ID-18","99207.0614118678"
"2003","INDONESIA","ID","TANJUNG JABUNG BARAT","ID-1507","JAMBI","ID-15","53497.2374118001"
"2003","INDONESIA","ID","TANJUNG JABUNG TIMUR","ID-1506","JAMBI","ID-15","10504.484823533"
"2003","INDONESIA","ID","TANJUNG PINANG (KOTA)","ID-2172","KEP. RIAU","ID-21","0"
"2003","INDONESIA","ID","TAPANULI SELATAN","ID-1203","SUMATERA UTARA","ID-12","334895.126117956"
"2003","INDONESIA","ID","TAPANULI TENGAH","ID-1204","SUMATERA UTARA","ID-12","202503.072353135"
"2003","INDONESIA","ID","TAPANULI UTARA","ID-1205","SUMATERA UTARA","ID-12","96417.1429412576"
"2003","INDONESIA","ID","TAPIN","ID-6305","KALIMANTAN SELATAN","ID-63","2838.18317647071"
"2003","INDONESIA","ID","TARAKAN (KOTA)","ID-6571","KALIMANTAN UTARA","ID-65","8653.41423529865"
"2003","INDONESIA","ID","TASIKMALAYA","ID-3206","JAWA BARAT","ID-32","8937.38152941126"
"2003","INDONESIA","ID","TASIKMALAYA (KOTA)","ID-3278","JAWA BARAT","ID-32","0"
"2003","INDONESIA","ID","TEBING TINGGI (KOTA)","ID-1274","SUMATERA UTARA","ID-12","0"
"2003","INDONESIA","ID","TEBO","ID-1508","JAMBI","ID-15","65611.8388235901"
"2003","INDONESIA","ID","TEGAL","ID-3328","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","TELUK BINTUNI","ID-9104","PAPUA BARAT","ID-91","1708654.99658202"
"2003","INDONESIA","ID","TELUK WONDAMA","ID-9103","PAPUA BARAT","ID-91","552762.527645963"
"2003","INDONESIA","ID","TEMANGGUNG","ID-3323","JAWA TENGAH","ID-33","1101.99847058829"
"2003","INDONESIA","ID","TERNATE (KOTA)","ID-8271","MALUKU UTARA","ID-82","1619.52105882339"
"2003","INDONESIA","ID","TIMOR TENGAH SELATAN","ID-5304","NUSA TENGGARA TIMUR","ID-53","1260.9225882352"
"2003","INDONESIA","ID","TIMOR TENGAH UTARA","ID-5305","NUSA TENGGARA TIMUR","ID-53","0"
"2003","INDONESIA","ID","TOBA SAMOSIR","ID-1206","SUMATERA UTARA","ID-12","108575.869764802"
"2003","INDONESIA","ID","TOJO UNA-UNA","ID-7209","SULAWESI TENGAH","ID-72","526721.439525555"
"2003","INDONESIA","ID","TOLIKARA","ID-9418","PAPUA","ID-94","483198.784586567"
"2003","INDONESIA","ID","TOLI-TOLI","ID-7206","SULAWESI TENGAH","ID-72","395052.081176698"
"2003","INDONESIA","ID","TORAJA UTARA","ID-7326","SULAWESI SELATAN","ID-73","5178.36000000056"
"2003","INDONESIA","ID","TRENGGALEK","ID-3503","JAWA TIMUR","ID-35","2731.24623529415"
"2003","INDONESIA","ID","TUAL (KOTA)","ID-8172","MALUKU","ID-81","4364.19176470582"
"2003","INDONESIA","ID","TUBAN","ID-3523","JAWA TIMUR","ID-35","43.3182352941176"
"2003","INDONESIA","ID","TULANG BAWANG","ID-1808","LAMPUNG","ID-18","669.874235294069"
"2003","INDONESIA","ID","TULANG BAWANG BARAT","ID-1812","LAMPUNG","ID-18","0"
"2003","INDONESIA","ID","TULUNGAGUNG","ID-3504","JAWA TIMUR","ID-35","1547.67141176435"
"2003","INDONESIA","ID","WAJO","ID-7313","SULAWESI SELATAN","ID-73","52402.8081177147"
"2003","INDONESIA","ID","WAKATOBI","ID-7407","SULAWESI TENGGARA","ID-74","1258.7894117647"
"2003","INDONESIA","ID","WAROPEN","ID-9426","PAPUA","ID-94","1307846.486811"
"2003","INDONESIA","ID","WAY KANAN","ID-1807","LAMPUNG","ID-18","0"
"2003","INDONESIA","ID","WONOGIRI","ID-3312","JAWA TENGAH","ID-33","0"
"2003","INDONESIA","ID","WONOSOBO","ID-3307","JAWA TENGAH","ID-33","3100.03694117576"
"2003","INDONESIA","ID","YAHUKIMO","ID-9416","PAPUA","ID-94","742682.445177296"
"2003","INDONESIA","ID","YOGYAKARTA (KOTA)","ID-3471","D I YOGYAKARTA","ID-34","0"
"2004","INDONESIA","ID","ACEH BARAT","ID-1107","ACEH","ID-11","214882.941882601"
"2004","INDONESIA","ID","ACEH BARAT DAYA","ID-1112","ACEH","ID-11","218598.492705538"
"2004","INDONESIA","ID","ACEH BESAR","ID-1108","ACEH","ID-11","251551.524000141"
"2004","INDONESIA","ID","ACEH JAYA","ID-1116","ACEH","ID-11","50297.4674118147"
"2004","INDONESIA","ID","ACEH SELATAN","ID-1103","ACEH","ID-11","708260.150469332"
"2004","INDONESIA","ID","ACEH SINGKIL","ID-1102","ACEH","ID-11","238112.354823744"
"2004","INDONESIA","ID","ACEH TAMIANG","ID-1114","ACEH","ID-11","15254.1162353081"
"2004","INDONESIA","ID","ACEH TENGAH","ID-1106","ACEH","ID-11","393975.698824006"
"2004","INDONESIA","ID","ACEH TENGGARA","ID-1104","ACEH","ID-11","435389.766704047"
"2004","INDONESIA","ID","ACEH TIMUR","ID-1105","ACEH","ID-11","538956.467997786"
"2004","INDONESIA","ID","ACEH UTARA","ID-1111","ACEH","ID-11","48749.6703529707"
